,customer_id,purchase_date,purchase_total
23,d74fdde0-d46b-4a66-bee1-2b3b66994218,2021-01-30 21:25:59,64308
24,db6af783-757d-4021-b860-2133fec473ca,2021-01-10 23:32:02,48739
25,54f69c57-d47c-4b6e-ba97-fc98b7ba4cf7,2021-01-30 01:20:11,891583
26,aedca609-e2fc-48f3-bf64-f3133399440e,2021-01-01 02:22:21,43366
27,22e3d122-bc8b-4337-a13e-62b373c27848,2021-01-30 07:24:04,108867
28,094b2792-bcc3-4407-bd86-2a34c5233167,2021-01-08 07:03:53,136922
29,9866af38-c9ea-4688-b77c-8ad5776c2159,2021-01-29 21:59:28,383557
30,8d1a56f2-bd1f-4080-a201-555e3ba65f7a,2021-01-17 16:10:53,711027
31,5f9b395d-4e4d-4b35-b281-35d60ee1709e,2021-01-07 23:48:09,160340
32,71632072-fc36-497f-9af5-4d08900e3ba5,2021-01-03 01:24:07,635876
33,a76ba6e9-2b9b-4fe5-a172-b713fe4e3161,2021-01-09 20:14:52,46519
34,de114919-105f-41aa-8415-8d97ccb59392,2021-01-31 05:13:02,182149
35,fe0dc7c8-c279-4be5-a6a1-6035ffee037a,2021-01-13 09:52:38,489704
36,53a9dc88-dc3d-48b4-9d31-c0e873c281fa,2021-01-04 04:01:19,393154
37,764d0237-055e-4ce6-818f-68200e9af4f8,2021-01-16 05:04:25,605506
38,bceb22c7-ca5b-413a-a2ec-27904821364b,2021-01-31 01:02:31,30797
39,c366e508-8dfb-4f06-be85-8a1ef4b37f54,2021-01-08 08:08:23,288325
40,af434114-e36d-4c28-8173-2dfe9f7f2409,2021-01-27 16:56:02,156146
41,42c737d5-351e-47b3-9e1d-be8d11f2a7ea,2021-01-19 20:24:13,60951
42,d74fdde0-d46b-4a66-bee1-2b3b66994218,2021-01-27 14:12:28,259034
43,af434114-e36d-4c28-8173-2dfe9f7f2409,2021-01-28 21:39:32,414040
44,0f1184d4-c634-4da3-87e8-ab40666d5e1c,2021-01-06 14:01:51,113366
45,a8dd9768-18ca-4f15-80ae-fe472648a411,2021-01-09 09:56:24,75829
46,fcaa5cd3-3e57-4cbf-85f0-6c1f9b2c5a30,2021-01-21 03:19:22,509661
47,aedca609-e2fc-48f3-bf64-f3133399440e,2021-01-17 16:10:11,366234
48,7ae04a29-9722-462c-b35b-ca2d298e60bd,2021-01-06 06:01:47,1156501
49,345dc0dc-5934-489a-a143-73d140982090,2021-01-29 23:40:38,79369
50,3dee724e-b520-4c11-b4b7-3f444e06264e,2021-01-02 00:42:47,381036
51,36cc9f52-bdb0-4f42-bad4-fae3569a9d35,2021-01-04 03:43:19,396653
52,1b5ad714-b153-416f-8d49-31c0ca7e0f9d,2021-01-01 22:02:52,245809
53,5f586ac4-f261-4913-8e5b-8dffc8635277,2021-01-15 04:58:49,74620
54,de114919-105f-41aa-8415-8d97ccb59392,2021-01-17 21:29:30,36790
55,259a0a05-567e-4d94-84e2-feef9befb5b7,2021-01-16 16:48:35,363612
56,5f586ac4-f261-4913-8e5b-8dffc8635277,2021-01-01 20:18:28,56797
57,fc18ebbc-9f29-4125-93a4-fe41ff01ab94,2021-01-14 05:14:28,243261
58,c6775a76-d73e-429c-8ac6-cfb2e1839098,2021-01-22 12:58:37,564450
59,a4c9d36f-7b38-4683-8377-6d28a08478a6,2021-01-22 21:15:58,65535
60,aba205db-47c4-47a9-842c-30a99e6ef205,2021-01-29 12:58:56,735160
61,603b916c-3fda-4f87-a9df-8e9bf50c65bb,2021-01-03 15:09:22,300747
62,3e8da4e9-5d4a-4129-a86f-62ba5e305caa,2021-01-27 21:27:18,352373
63,b16c9158-70f4-4510-83e6-4c8732a83e0d,2021-01-26 04:42:07,250698
64,53a9dc88-dc3d-48b4-9d31-c0e873c281fa,2021-01-11 02:28:46,456001
65,5e6fb951-f9c2-4b8f-8ea1-9dae1ba779c8,2021-01-14 05:42:24,195254
66,1512644b-eb86-407f-8f94-65f9968d6961,2021-01-20 06:59:20,14026
67,094b2792-bcc3-4407-bd86-2a34c5233167,2021-01-01 17:11:37,56123
68,c366e508-8dfb-4f06-be85-8a1ef4b37f54,2021-01-28 21:26:16,427554
69,a6a40094-da92-48ea-a14a-5a577024dac4,2021-01-11 19:11:19,144592
70,8dac02f7-3d90-49e5-9713-76cdec2e5e73,2021-01-29 10:40:36,78634
71,9866af38-c9ea-4688-b77c-8ad5776c2159,2021-01-19 10:30:44,435436
72,dc131199-9c4e-45b4-b9ff-5f4ced0a89b3,2021-01-12 06:03:42,451162
73,6be550db-66db-4f30-ab8f-906ff2faa852,2021-01-22 22:06:06,435489
74,8df5e14f-9993-4c61-9375-00a4c148b7ca,2021-01-17 19:27:06,100743
75,544ff03d-4c19-4a42-98b2-9aafcf83d1dc,2021-01-16 11:11:46,331263
76,bb3cd1eb-9fdb-4e5f-86ba-e113655206ef,2021-01-25 04:01:25,540093
77,9b2adc62-6925-4c8b-b039-54f4672e7fff,2021-01-23 18:37:29,386444
78,ea0e85ab-2393-48b7-8e3b-d337457a6190,2021-01-19 18:01:32,370543
79,8dda3f15-e17d-4aa0-af09-20656a841e7a,2021-01-01 21:46:28,258805
80,18c63b60-c2cb-4e5a-a235-051817527bc1,2021-01-31 22:20:08,129744
81,9443cdfb-6c5f-40eb-9603-bda65695f47b,2021-01-10 23:32:10,231714
82,9a839d45-326e-49d1-90ce-43aec7a29230,2021-01-09 20:37:52,95777
83,f54dc054-f22d-4fb7-9149-ff84d9c74e43,2021-01-10 13:10:17,492803
84,fe5a61b4-51f0-410a-b173-72b33eb6c93b,2021-01-02 11:04:17,709481
85,440127a3-12bf-4b68-88cc-dbfe25730fc9,2021-01-07 13:08:13,370805
86,24db0387-2d37-4ae0-9246-793e50492028,2021-01-09 23:23:21,207955
87,3e8da4e9-5d4a-4129-a86f-62ba5e305caa,2021-01-11 06:58:10,65435
88,b94e3ecc-11e5-406b-a8ee-aba1831004d7,2021-01-17 22:48:22,225524
89,5f9b395d-4e4d-4b35-b281-35d60ee1709e,2021-01-26 17:06:21,277195
90,1512644b-eb86-407f-8f94-65f9968d6961,2021-01-07 16:02:09,673072
91,9b2adc62-6925-4c8b-b039-54f4672e7fff,2021-01-25 14:28:33,182347
92,9a588e79-4088-40ff-b2fe-7cc0d16f3906,2021-01-12 22:02:32,601326
93,ed336bbb-a8c6-4d29-8374-4b37366d6ec5,2021-01-24 09:28:23,434003
94,39d2c13f-9c21-4319-820f-3664edfefaa8,2021-01-16 23:12:09,228659
95,beeb4866-d1c2-4356-8a3f-cea4c68af27a,2021-01-17 07:24:24,41860
96,b8b19eed-f5d8-4ce7-82e0-ce971efcd206,2021-01-16 11:17:50,357816
97,bb3cd1eb-9fdb-4e5f-86ba-e113655206ef,2021-01-12 21:08:21,561091
98,9b4e4d07-8cc4-4665-a22d-bd244d8d4cd5,2021-01-15 15:38:57,241904
99,4a7ca02e-ecaf-4997-a778-04d2854167e5,2021-01-02 19:52:13,28464
100,e7074ff6-b99f-4dc7-aff0-94c10dfca3c8,2021-01-22 02:02:48,198932
101,b4c190ab-9e55-47aa-bbe8-c9b259dc8a4f,2021-01-26 18:46:52,172442
102,440127a3-12bf-4b68-88cc-dbfe25730fc9,2021-01-01 14:49:05,232597
103,af4dbff2-d9b7-425d-921f-2874d425b63a,2021-01-01 23:39:02,134501
104,4db13717-4a44-424a-be0b-720f99dcbc42,2021-01-04 01:37:02,243103
105,058113f4-f92b-436a-a056-de6f82ce4ab3,2021-01-07 12:41:50,360140
106,27ba3663-9415-4717-a632-edf8364e970f,2021-01-07 06:34:27,279990
107,cadc2048-702b-4439-a70a-3137a812a23f,2021-01-20 09:44:02,12853
108,06a736b0-40e6-4cda-a35a-ed8a8ed38950,2021-01-04 11:48:14,182427
109,6625da11-adde-4fc8-994d-4e761a17e795,2021-01-02 15:28:19,234348
110,bd3a8be7-f58f-4c1d-b37c-15808c6a30ae,2021-01-04 18:05:03,9458
111,228f711f-9e1e-4e73-987c-443c08d05ed0,2021-01-01 15:34:31,91937
112,345dc0dc-5934-489a-a143-73d140982090,2021-01-29 07:19:00,271447
113,2f7c2a9b-4015-48c7-9d80-77b5616c5c9c,2021-01-17 16:04:45,251337
114,36cc9f52-bdb0-4f42-bad4-fae3569a9d35,2021-01-01 14:41:13,73406
115,4db13717-4a44-424a-be0b-720f99dcbc42,2021-01-30 10:01:46,371325
116,a2b68264-4b8f-497d-af9c-1ac691e44fcb,2021-01-26 19:56:12,135894
117,04bd3bd6-9faf-4f43-83b8-94f2d528e5f6,2021-01-28 04:27:09,254661
118,beeb4866-d1c2-4356-8a3f-cea4c68af27a,2021-01-24 03:10:25,209334
119,b107aed8-f725-4e81-82e7-83a44d7357a3,2021-01-29 03:56:39,454073
120,228f711f-9e1e-4e73-987c-443c08d05ed0,2021-01-25 19:23:11,509408
121,ade06c5e-ffe3-4ab0-a76e-588952209c6f,2021-01-19 18:17:10,209357
122,764d0237-055e-4ce6-818f-68200e9af4f8,2021-01-26 07:28:34,291017
123,c375ca9d-6445-46bc-b6cf-15dfa43a15c2,2021-01-14 17:12:28,19554
124,624da6bd-c2e1-40a6-ad32-d810f4e072dc,2021-01-16 21:37:33,1820875
125,bb3cd1eb-9fdb-4e5f-86ba-e113655206ef,2021-01-06 01:31:37,1135878
126,8d1a56f2-bd1f-4080-a201-555e3ba65f7a,2021-01-21 01:12:35,146432
127,0ad52264-4125-4c39-b15c-23752bfdfed4,2021-01-14 22:44:57,144832
128,b4c190ab-9e55-47aa-bbe8-c9b259dc8a4f,2021-01-23 11:09:37,42248
129,a4c9d36f-7b38-4683-8377-6d28a08478a6,2021-01-22 19:22:25,187731
130,ea0e85ab-2393-48b7-8e3b-d337457a6190,2021-01-03 09:35:54,143745
131,1eabd2a3-5384-437a-9455-27798b632c69,2021-01-16 09:00:01,739022
132,08661c70-027b-4ecb-9f58-b67f90ae1dd5,2021-01-21 15:22:28,366190
133,dac215e8-a4b4-4742-b534-683fd8ef759c,2021-01-28 12:07:37,331317
134,480a9f72-8cdd-48f5-8cb2-c85b256c7493,2021-01-01 16:27:13,39059
135,a2b68264-4b8f-497d-af9c-1ac691e44fcb,2021-01-25 21:26:12,477014
136,27ba3663-9415-4717-a632-edf8364e970f,2021-01-05 12:37:08,377602
137,3e446579-d094-4cb8-826f-f20fe35b53a1,2021-01-12 05:07:56,177101
138,9443cdfb-6c5f-40eb-9603-bda65695f47b,2021-01-13 15:21:38,111173
139,5da76893-3ba2-4caa-a759-80ddf7df734a,2021-01-12 11:20:43,265778
140,8d1a56f2-bd1f-4080-a201-555e3ba65f7a,2021-01-31 03:02:57,47460
141,345dc0dc-5934-489a-a143-73d140982090,2021-01-24 23:48:17,97821
142,c375ca9d-6445-46bc-b6cf-15dfa43a15c2,2021-01-10 11:57:50,596378
143,5f9b395d-4e4d-4b35-b281-35d60ee1709e,2021-01-24 15:59:59,368166
144,04bd3bd6-9faf-4f43-83b8-94f2d528e5f6,2021-01-10 23:21:35,111236
145,9ebb6d04-d3d0-4921-bc44-ced949dc259f,2021-01-31 03:11:04,358247
146,764d0237-055e-4ce6-818f-68200e9af4f8,2021-01-14 17:59:32,200713
147,71632072-fc36-497f-9af5-4d08900e3ba5,2021-01-27 12:50:29,83111
148,a2b68264-4b8f-497d-af9c-1ac691e44fcb,2021-01-21 22:59:34,161148
149,adf3fea5-9fd4-495b-b006-7124c8ab8c7e,2021-01-20 09:50:21,99806
150,fb48b3af-816a-49fb-a151-715736661bd5,2021-01-27 22:27:31,424993
151,0f1184d4-c634-4da3-87e8-ab40666d5e1c,2021-01-17 05:05:19,118268
152,d863729f-baba-4588-9915-48250e2a5c73,2021-01-13 11:49:05,128373
153,b107aed8-f725-4e81-82e7-83a44d7357a3,2021-01-15 17:39:29,86081
154,7d656a5d-b3b7-4e6c-bcd2-aa2653298225,2021-01-29 19:04:50,333297
155,ac56cf23-bcef-4bee-81e7-558eb1bc7a81,2021-01-19 05:17:58,438451
156,fb48b3af-816a-49fb-a151-715736661bd5,2021-01-12 01:35:07,334086
157,e072d650-3665-460c-bf4b-a36b0c73e176,2021-01-24 06:30:55,291234
158,d09442dc-3723-4076-a9f5-ea9230c25bd0,2021-01-15 19:29:28,450011
159,5f586ac4-f261-4913-8e5b-8dffc8635277,2021-01-05 23:28:20,490079
160,603b916c-3fda-4f87-a9df-8e9bf50c65bb,2021-01-05 07:02:03,263031
161,0b8f32c1-6af2-4a2d-aacf-c59f95823c87,2021-01-28 05:08:50,160837
162,5ce58ef1-b651-4cfe-b293-29f43bbd74d2,2021-01-07 22:30:19,137274
163,48f6e547-600f-464d-a739-0c0ea8dc185e,2021-01-27 23:41:17,325901
164,fb48b3af-816a-49fb-a151-715736661bd5,2021-01-28 05:06:41,350145
165,04bd3bd6-9faf-4f43-83b8-94f2d528e5f6,2021-01-07 19:31:24,441615
166,06a736b0-40e6-4cda-a35a-ed8a8ed38950,2021-01-31 21:34:01,425308
167,a6a40094-da92-48ea-a14a-5a577024dac4,2021-01-09 02:34:01,239648
168,9a588e79-4088-40ff-b2fe-7cc0d16f3906,2021-01-09 08:24:08,674891
169,23044e82-4979-4d7f-beae-9fb21560966f,2021-01-14 21:25:49,239021
170,beeb4866-d1c2-4356-8a3f-cea4c68af27a,2021-01-01 18:07:54,133864
171,3a0987dd-3b6f-4897-a153-fab03cb7a3fe,2021-01-05 09:19:22,202719
172,beeb4866-d1c2-4356-8a3f-cea4c68af27a,2021-01-08 21:47:41,485523
173,ad7b4c85-a788-4507-a65e-ca43b6653124,2021-01-25 13:41:28,33756
174,ea0e85ab-2393-48b7-8e3b-d337457a6190,2021-01-21 11:42:29,194567
175,029e58b4-39dc-422f-b020-5acfb41cdfa0,2021-01-08 14:06:09,120685
176,c2263a7a-3fd2-49ed-9b5d-1f0c9d2c8a32,2021-01-13 19:27:57,547076
177,aba205db-47c4-47a9-842c-30a99e6ef205,2021-01-07 01:42:30,37226
178,5f9b395d-4e4d-4b35-b281-35d60ee1709e,2021-01-23 07:45:02,184132
179,bd3411a3-f98c-4c66-a729-de5d87d5bb5a,2021-01-08 05:40:07,141671
180,99b9ab92-9f74-4c4f-b6aa-09bbbb981e41,2021-01-22 11:54:44,445485
181,cf5c2df6-afa4-4416-9e98-7f38670769c3,2021-01-17 20:30:39,421301
182,5041053d-a39d-40e5-9555-a4e54587b8b2,2021-01-28 20:53:51,249139
183,b19056ee-4367-4245-a4cf-5131f211c510,2021-01-19 16:23:07,790496
184,fcaa5cd3-3e57-4cbf-85f0-6c1f9b2c5a30,2021-01-04 11:04:24,108169
185,c375ca9d-6445-46bc-b6cf-15dfa43a15c2,2021-01-02 15:44:04,249225
186,99b9ab92-9f74-4c4f-b6aa-09bbbb981e41,2021-01-10 06:53:06,386648
187,440127a3-12bf-4b68-88cc-dbfe25730fc9,2021-01-29 16:36:22,107528
188,39dfbf53-c369-4e57-978b-4b5fc3be63a4,2021-01-20 12:14:35,546236
189,c375ca9d-6445-46bc-b6cf-15dfa43a15c2,2021-01-13 04:41:24,351972
190,5e6fb951-f9c2-4b8f-8ea1-9dae1ba779c8,2021-01-30 18:48:29,190560
191,4a7ca02e-ecaf-4997-a778-04d2854167e5,2021-01-20 09:44:36,312224
192,42c737d5-351e-47b3-9e1d-be8d11f2a7ea,2021-01-22 02:55:56,27997
193,3b922d47-1e47-4081-a508-fabd493e8937,2021-01-24 22:54:06,174435
194,e7074ff6-b99f-4dc7-aff0-94c10dfca3c8,2021-01-19 13:29:53,211703
195,dac215e8-a4b4-4742-b534-683fd8ef759c,2021-01-07 18:28:28,722662
196,aba205db-47c4-47a9-842c-30a99e6ef205,2021-01-08 10:10:42,117029
197,624da6bd-c2e1-40a6-ad32-d810f4e072dc,2021-01-29 16:43:21,54397
198,22e3d122-bc8b-4337-a13e-62b373c27848,2021-01-13 08:09:23,171924
199,8820c065-6c1f-4cd1-9b2d-a21a7aeb4830,2021-01-15 19:21:04,40287
200,eb22fb9e-867a-4b5b-9323-5942d637cfcb,2021-01-13 19:04:25,119849
201,9c30c943-7d3f-4923-a1d6-47b85e04e5c3,2021-01-06 03:39:23,249656
202,440127a3-12bf-4b68-88cc-dbfe25730fc9,2021-01-21 09:41:31,116144
203,39dfbf53-c369-4e57-978b-4b5fc3be63a4,2021-01-24 11:39:34,115940
204,5ce58ef1-b651-4cfe-b293-29f43bbd74d2,2021-01-30 09:42:24,376665
205,18c63b60-c2cb-4e5a-a235-051817527bc1,2021-01-08 14:30:39,52292
206,bd3a8be7-f58f-4c1d-b37c-15808c6a30ae,2021-01-24 23:58:00,296208
207,34185f11-f525-4cc6-8603-96b0fb6d34d9,2021-01-04 06:11:00,422935
208,de4d1e59-0bc4-4f5c-932d-8ec348758834,2021-01-06 22:17:40,251946
209,dc131199-9c4e-45b4-b9ff-5f4ced0a89b3,2021-01-31 18:39:17,583514
210,6be550db-66db-4f30-ab8f-906ff2faa852,2021-01-18 07:29:02,30912
211,624da6bd-c2e1-40a6-ad32-d810f4e072dc,2021-01-28 07:39:02,568589
212,fe5a61b4-51f0-410a-b173-72b33eb6c93b,2021-01-31 12:04:06,45030
213,48f6e547-600f-464d-a739-0c0ea8dc185e,2021-01-07 22:12:22,269934
214,0b91a23e-6475-444f-bbce-230276971a6b,2021-01-16 20:46:53,68421
215,0f1184d4-c634-4da3-87e8-ab40666d5e1c,2021-01-19 21:06:37,188678
216,7ae04a29-9722-462c-b35b-ca2d298e60bd,2021-01-17 20:44:46,153445
217,0ad52264-4125-4c39-b15c-23752bfdfed4,2021-01-02 20:12:41,556720
218,eb22fb9e-867a-4b5b-9323-5942d637cfcb,2021-01-15 02:45:52,395261
219,a4c9d36f-7b38-4683-8377-6d28a08478a6,2021-01-28 17:00:28,96297
220,22cc6dfe-d696-47aa-b1fd-66e5cd7b1073,2021-01-27 05:12:22,107778
221,162e7e5e-5332-4f1f-8638-540fbf5959e2,2021-01-14 18:59:12,131762
222,0f1184d4-c634-4da3-87e8-ab40666d5e1c,2021-01-19 18:13:21,195393
223,fc18ebbc-9f29-4125-93a4-fe41ff01ab94,2021-01-15 19:58:35,20573
224,78e5b36a-cf6d-46de-9c64-ecc4fa7c7772,2021-01-13 15:02:13,385287
225,8df5e14f-9993-4c61-9375-00a4c148b7ca,2021-01-25 01:31:01,66898
226,c752dccc-5de9-4e2c-8fa5-217bc1a8e7d2,2021-01-03 19:02:40,290129
227,59f76235-9591-4e98-af1c-7fe00b441d53,2021-01-08 09:51:20,419656
228,c977e631-81c8-45f0-b675-8e50875a1382,2021-01-04 03:48:41,20218
229,5a0390df-c940-4c44-a89b-d3d3f330b252,2021-01-01 02:56:51,998546
230,dc131199-9c4e-45b4-b9ff-5f4ced0a89b3,2021-01-20 07:40:50,876488
231,fc18ebbc-9f29-4125-93a4-fe41ff01ab94,2021-01-11 06:12:56,115349
232,18ce84f1-bf11-4f84-b127-520d2310d874,2021-01-04 11:30:15,244125
233,5041053d-a39d-40e5-9555-a4e54587b8b2,2021-01-21 16:38:11,634177
234,2f7c2a9b-4015-48c7-9d80-77b5616c5c9c,2021-01-04 14:54:21,22252
235,b636f71b-0a87-4671-810f-0524b2d4bc91,2021-01-18 23:19:59,1091028
236,e7074ff6-b99f-4dc7-aff0-94c10dfca3c8,2021-01-12 15:40:00,331866
237,764d0237-055e-4ce6-818f-68200e9af4f8,2021-01-31 05:28:34,485765
238,dc131199-9c4e-45b4-b9ff-5f4ced0a89b3,2021-01-20 07:58:17,28935
239,9a839d45-326e-49d1-90ce-43aec7a29230,2021-01-27 10:10:30,133508
240,34185f11-f525-4cc6-8603-96b0fb6d34d9,2021-01-02 09:31:48,1560
241,89bdb919-aa50-4c07-9511-cbe7ef5e387b,2021-01-21 22:18:32,149410
242,0b91a23e-6475-444f-bbce-230276971a6b,2021-01-07 17:38:22,388901
243,ab228e25-bfb5-4cf3-85ee-b4f99408f4ff,2021-01-12 10:26:42,207902
244,6be550db-66db-4f30-ab8f-906ff2faa852,2021-01-17 23:09:23,605880
245,b107aed8-f725-4e81-82e7-83a44d7357a3,2021-01-07 01:03:04,65329
246,af4dbff2-d9b7-425d-921f-2874d425b63a,2021-01-14 17:13:55,851088
247,3b922d47-1e47-4081-a508-fabd493e8937,2021-01-21 11:36:09,171246
248,bceb22c7-ca5b-413a-a2ec-27904821364b,2021-01-26 10:43:36,1283543
249,7ae04a29-9722-462c-b35b-ca2d298e60bd,2021-01-09 22:30:33,90879
250,3a0987dd-3b6f-4897-a153-fab03cb7a3fe,2021-01-23 01:24:16,316001
251,88fd28b6-1ce8-41e3-bd7d-4e9a2f28b702,2021-01-16 19:03:06,435034
252,d09442dc-3723-4076-a9f5-ea9230c25bd0,2021-01-27 14:36:19,356010
253,22e3d122-bc8b-4337-a13e-62b373c27848,2021-01-17 22:03:38,124347
254,624da6bd-c2e1-40a6-ad32-d810f4e072dc,2021-01-26 18:30:34,277876
255,9b2adc62-6925-4c8b-b039-54f4672e7fff,2021-01-01 13:25:08,504245
256,ea0e85ab-2393-48b7-8e3b-d337457a6190,2021-01-24 09:10:38,204152
257,3b922d47-1e47-4081-a508-fabd493e8937,2021-01-11 00:23:29,323232
258,440127a3-12bf-4b68-88cc-dbfe25730fc9,2021-01-07 21:10:19,449016
259,5f586ac4-f261-4913-8e5b-8dffc8635277,2021-01-01 16:59:52,119333
260,aedca609-e2fc-48f3-bf64-f3133399440e,2021-01-01 01:02:02,333455
261,18ce84f1-bf11-4f84-b127-520d2310d874,2021-01-26 17:29:47,163648
262,fcaa5cd3-3e57-4cbf-85f0-6c1f9b2c5a30,2021-01-30 20:44:28,124829
263,c111e0c1-64cc-4c5f-bd9e-338a46ec9a03,2021-01-24 00:41:46,82945
264,cadc2048-702b-4439-a70a-3137a812a23f,2021-01-12 07:41:10,118604
265,32b20be5-ca31-466b-891b-d7c3cca7126f,2021-01-07 15:44:47,68444
266,4a7ca02e-ecaf-4997-a778-04d2854167e5,2021-01-31 23:45:58,544327
267,e68c1aae-8d80-4a5d-b0a3-1ffb337703c4,2021-01-01 22:44:35,418336
268,71632072-fc36-497f-9af5-4d08900e3ba5,2021-01-13 04:01:29,366854
269,2f7c2a9b-4015-48c7-9d80-77b5616c5c9c,2021-01-14 03:29:40,1216059
270,9ebb6d04-d3d0-4921-bc44-ced949dc259f,2021-01-27 12:43:12,21013
271,f8e10f63-f527-421a-a2bf-dc5b59636ee7,2021-01-20 03:15:29,227457
272,ff65f904-f5dc-40b4-a37c-73433f7edc59,2021-01-21 22:37:34,780051
273,029e58b4-39dc-422f-b020-5acfb41cdfa0,2021-01-16 22:34:23,425883
274,8820c065-6c1f-4cd1-9b2d-a21a7aeb4830,2021-01-19 00:02:15,188384
275,99b9ab92-9f74-4c4f-b6aa-09bbbb981e41,2021-01-15 21:45:30,205015
276,eb22fb9e-867a-4b5b-9323-5942d637cfcb,2021-01-22 15:50:54,252040
277,9ebb6d04-d3d0-4921-bc44-ced949dc259f,2021-01-19 14:07:47,661714
278,42c737d5-351e-47b3-9e1d-be8d11f2a7ea,2021-01-28 03:45:01,96724
279,fe0dc7c8-c279-4be5-a6a1-6035ffee037a,2021-01-23 14:32:12,671901
280,9a588e79-4088-40ff-b2fe-7cc0d16f3906,2021-01-22 06:02:07,278682
281,b33207c9-ddd2-4682-9a2d-596bf9f12992,2021-01-15 21:05:24,60840
282,1b5ad714-b153-416f-8d49-31c0ca7e0f9d,2021-01-31 16:22:33,170924
283,5da76893-3ba2-4caa-a759-80ddf7df734a,2021-01-25 21:15:49,887426
284,1b5ad714-b153-416f-8d49-31c0ca7e0f9d,2021-01-20 03:33:46,306591
285,3170dfec-55ab-48d9-b5fc-b6a3b5d0ff03,2021-01-25 12:32:52,648754
286,c111e0c1-64cc-4c5f-bd9e-338a46ec9a03,2021-01-29 01:19:48,135421
287,bd3411a3-f98c-4c66-a729-de5d87d5bb5a,2021-01-09 08:36:52,325977
288,fb48b3af-816a-49fb-a151-715736661bd5,2021-01-02 14:41:22,187564
289,5da76893-3ba2-4caa-a759-80ddf7df734a,2021-01-07 08:41:27,56174
290,018a3449-f1e5-4f97-8f00-ad90c03112c5,2021-01-16 07:54:44,31264
291,d74fdde0-d46b-4a66-bee1-2b3b66994218,2021-01-14 07:48:04,171908
292,0f1184d4-c634-4da3-87e8-ab40666d5e1c,2021-01-02 16:11:51,168984
293,9ebb6d04-d3d0-4921-bc44-ced949dc259f,2021-01-14 10:47:48,516782
294,3cd406e8-430a-4254-b5f2-a30001cf57d4,2021-01-03 17:45:59,127763
295,c6775a76-d73e-429c-8ac6-cfb2e1839098,2021-01-28 10:21:46,244506
296,f49de950-e91b-416a-8e04-19edcad23bf4,2021-01-05 16:42:03,94654
297,d57c7db6-98b6-4143-9772-0df4b26992f4,2021-01-17 11:52:46,292212
298,e7074ff6-b99f-4dc7-aff0-94c10dfca3c8,2021-01-25 02:10:17,114608
299,bda66637-2363-4883-9896-a747d50c1375,2021-01-20 05:50:45,417229
300,85ac71cc-409a-4b1b-9699-eb79fb70e590,2021-01-27 19:52:43,148406
301,7ae04a29-9722-462c-b35b-ca2d298e60bd,2021-01-06 09:28:55,303077
302,36cc9f52-bdb0-4f42-bad4-fae3569a9d35,2021-01-02 23:35:57,163640
303,3dee724e-b520-4c11-b4b7-3f444e06264e,2021-01-07 09:29:35,205442
304,5e6fb951-f9c2-4b8f-8ea1-9dae1ba779c8,2021-01-16 20:54:15,439182
305,5dafd050-5a5d-4fa0-b6d7-07b542e5910f,2021-01-06 12:43:24,10921
306,9a588e79-4088-40ff-b2fe-7cc0d16f3906,2021-01-15 17:57:18,647792
307,de114919-105f-41aa-8415-8d97ccb59392,2021-01-25 06:43:13,30604
